id,created_at,text
1372688928029822980,2021-03-18 23:18:38,@barrettmarson @irs @JDMesnard Stay tuned. https://t.co/86pS9g6Egh
1372688788070096896,2021-03-18 23:18:05,RT @MommyLobbyAZ: @azredsoxfan65 @monicagellman @Bolick4AZ @PaulDBoyer Elections do matter. Did you know there were also voters opposed bec…
1372688392740204545,2021-03-18 23:16:30,RT @AZTaxResearch: 2 ATRA bills headed to the Gov's office. HB2112 TNT; press releases from @Bolick4AZ https://t.co/HMaSxor8uw &amp; HB2391 pro…
1372688327980150787,2021-03-18 23:16:15,@AZInformer https://t.co/CcWYikEUKq
1372687941261172738,2021-03-18 23:14:43,"RT @AZHouseGOP: Rep. @Bolick4AZ: Move Arizona’s Income Tax Filing Deadline to Mirror Feds.
https://t.co/veVcfiYqtW #azleg https://t.co/wR5s…"
1372640139076276225,2021-03-18 20:04:46,RT @asuyaliberty: https://t.co/diPIVSkA5w
1372637295086428161,2021-03-18 19:53:28,22 years ago I was working as an educational researcher @Heritage &amp; finishing up my graduate course work. I was for… https://t.co/JRuG6teeow
1372631153144856577,2021-03-18 19:29:03,"I am a product of #schoolchoice My bro &amp; I each chose a diff HS. I chose 2 attend district school, going on 2 lead… https://t.co/YpEOZrhXzi"
1372628818918211589,2021-03-18 19:19:47,RT @noprezzie2012: @Bolick4AZ That’s so creepy and unethical.
1372628145044475908,2021-03-18 19:17:06,@noprezzie2012 As a taxpayer you are on the hook for their below the belt activity. 😱
1372627606068072451,2021-03-18 19:14:58,Correct. She told someone who had not yet testified in person in committee that he was stupid. I am flabbergasted h… https://t.co/u8nJ5YCehh
1372626925017952258,2021-03-18 19:12:15,On taxpayer dime the AZ House Dem staff go thru members personal profiles 2 feed 2 their members during committee o… https://t.co/INy4B9nwSs
1372600883842748420,2021-03-18 17:28:47,RT @Empowered_AF: @Bolick4AZ We can have some #ArizonaESA kids bedazzle the committee rules on some bright colored poster board if you like…
1372566159124357126,2021-03-18 15:10:48,"RT @DeAngelisCorey: If you're so ""public school proud"" then why did you send your own kids to private schools?🤔"
1372565904685375488,2021-03-18 15:09:47,When my kids were in elementary school their teacher had a sign posted with the rules of the classroom so it did no… https://t.co/BvjH8ZdXVq
1372556642009587718,2021-03-18 14:32:58,RT @WethePeopleAZA1: We @WethePeopleAZA1 applaud @Bolick4AZ and support her in her fight in supporting families and their eduction decision…
1372556432499896321,2021-03-18 14:32:09,@DeAngelisCorey Mitzi Epstein said she attended private schooling along with her own kids. It is amazing how those… https://t.co/Nat8SQxmoX
1372555891459846146,2021-03-18 14:30:00,During testimony a speaker addressed prison 2 pipeline.If he didn’t  have #schoolchoice he might not be where he is… https://t.co/ddmRzobNjl
1372553636945883137,2021-03-18 14:21:02,@RedForEdFACTS @PaulDBoyer SB1452 allows students who qualify 4 the federal free &amp; reduced lunch program 2 apply. L… https://t.co/JRtcQak1np
1372552514596343815,2021-03-18 14:16:34,"RT @JasonBedrick: @AZEdMama @Bolick4AZ @PaulDBoyer FACTCHECK: FALSE

#SchoolChoice dates back to at least the late 1700s. Plus, there were…"
1372552193144877057,2021-03-18 14:15:18,@PatriotMama5 @merissahamilton @aznatyve @PaulDBoyer It’s insane that the unions constantly get heartburn over this… https://t.co/MhkCratHQ0
1372532594277945346,2021-03-18 12:57:25,@aznatyve @merissahamilton @PaulDBoyer A recent report showed that an increase in school spending did not appear 2… https://t.co/ZZblXTx2Ut
1372393762429706244,2021-03-18 03:45:45,RT @MommyLobbyAZ: @monicagellman @Bolick4AZ @PaulDBoyer It was discussed at length in Senate Cmtee previously. Income levels are free and r…
1372392154270601216,2021-03-18 03:39:22,"RT @aznatyve: @Bolick4AZ @merissahamilton @PaulDBoyer I think it mostly had to do with transportation, most of them took the city bus and p…"
1372391214478073859,2021-03-18 03:35:37,"@aznatyve @merissahamilton @PaulDBoyer Yikes. Thankfully, they knew they had access to a different option.  Do you… https://t.co/CoPAdEkH01"
1372389547166736389,2021-03-18 03:29:00,"5/That was in 2010. Back then I was livid the teachers didn’t want my son being an advanced reader. Today, it is in… https://t.co/DYbQikJOc4"
1372387669108428802,2021-03-18 03:21:32,4/My oldest kid became an avid reader at 6. The local district school offered a summer program 2 encourage kids 2 c… https://t.co/tlOyAiwtC5
1372386420984139777,2021-03-18 03:16:35,3/The 1st books I checked out of the public library as a kid when I was learning 2 read were written by Dr. Seuss.L… https://t.co/uaM2VqOdNn
1372383987511955462,2021-03-18 03:06:54,2/I was the editor of our high school’s yearbook as well as our student newspaper my senior year. I covered the 199… https://t.co/j4BN1kpO99
1372382084338130947,2021-03-18 02:59:21,Music is a form of https://t.co/wRT8LT4h6W a teen I listened 2 a wide array of musical genres. I remember going 2 r… https://t.co/XlJ7lY6tsk
1372366325943656448,2021-03-18 01:56:44,@electjacqparker Agreed! We gave each side 4 speakers at 2 minutes a pop plus questions. For one bill we allowed de… https://t.co/AM4V8TiEVP
1372358393843781634,2021-03-18 01:25:12,#SchoolChoice solves so many of our societal conditions. It is the civil right of our time. Thank you 2 @PaulDBoyer… https://t.co/1dKv2xdval
1372357110462226434,2021-03-18 01:20:06,@ACTBrigitte I prefer to say it is more like a cackle.
1372353097683460096,2021-03-18 01:04:10,"RT @ClarkRimsza: I support families, not systems says @Bolick4AZ - She's a fearless champion for ALL families and knows the priority should…"
1372352941688901636,2021-03-18 01:03:33,I love America’s Governor! Thank you @RonDeSantisFL 💪🏻🇺🇸💓👏🏻🗽 https://t.co/njQGa1Fl3M
1372352689007304708,2021-03-18 01:02:32,"RT @dcexaminer: Gov. @RonDeSantisFL announces Florida's curriculum will ""expressly exclude...Critical Race Theory.""

“There's no room in ou…"
1371171668484186113,2021-03-14 18:49:35,@ScottPresler @WethePeopleAZA1 @theWaltBlackman @BarnettforAZ It will be great to see you back in the #valleyofthesun 🇺🇸🙌🏻🗽💪🏻💓
1371171503627149312,2021-03-14 18:48:56,RT @ScottPresler: @WethePeopleAZA1 @Bolick4AZ @theWaltBlackman @BarnettforAZ Look forward to seeing everyone in Phoenix!
1370872669466288132,2021-03-13 23:01:28,@RepDavid @DannyKrpata Time for real #TermLimits
1370866073466073089,2021-03-13 22:35:16,RT @ASUCollegeGOP: College Republicans at ASU had a great time at @StMarysFoodBank! Thanks to Rep. @Bolick4AZ and Justice Bolick for joinin…
1370856422980784128,2021-03-13 21:56:55,It is so awesome seeing this generation of liberty-loving college students giving back in our community.I look 4war… https://t.co/WV0mKDC9LK
1370852229893087233,2021-03-13 21:40:15,It was great to spend some time giving back in our community earlier today with these amazing College Republicans.… https://t.co/HL4eucU58N
1370577432948830208,2021-03-13 03:28:18,Should “they” even receive that title? I will say it again: TG I took a class at Maxwell on public policy. Otherwis… https://t.co/Ar62CIzsrk
1370576942773071873,2021-03-13 03:26:21,"RT @AZBrianAnderson: can i retweet this 10 times

the Local Journos spend more time whining about nothing, playing victim, and taking selfi…"
1370397651007537155,2021-03-12 15:33:55,@DailyCaller I am not volunteering 2 get the vax only 2 B told I would still have to wear a mask. I already had cov… https://t.co/AFkyDLQvfc
1370218950198398977,2021-03-12 03:43:49,@AnthonySabatini Good luck! I worked in the “DC swamp” in the 90s as a staffer on Capitol Hill. I hope you can take… https://t.co/DRhOekNh01
1370217676035878912,2021-03-12 03:38:46,RT @DeAngelisCorey: BREAKING: Sen. Rand Paul introduced a bill to fund students instead of systems.
1370193194550321156,2021-03-12 02:01:29,He is such a vile human being. Senior citizens died due to his incompetence. Yet he covered it up. But that is not… https://t.co/UAXYvdLiHv
1370084428265844736,2021-03-11 18:49:17,@redwildcat This bill was brought to me by private citizens. Everyday Americans should not have to worry about bein… https://t.co/4md2Oy4tWC
1370052717394100226,2021-03-11 16:43:16,@RepMattGaetz @SCOTTSDALEVOTER He might be part of the silver sneakers program.
1370052278065922052,2021-03-11 16:41:32,RT @GeeGee60955649: Stand for Freedom. 🇺🇸
1370049105750192129,2021-03-11 16:28:55,@RyneBolick @HorsrescueDavid @AZHouseGOP @JosephChaplik ^^ even an 18yo knows better than this guy.
1370049010602442764,2021-03-11 16:28:33,RT @RyneBolick: @HorsrescueDavid @Bolick4AZ @AZHouseGOP @JosephChaplik I guess David doesn’t listen to the CDC when it goes against his per…
1369844908022853632,2021-03-11 02:57:31,@nortelerkSlE @DanTypo 11am? Are you sure he isn’t already napping?That circle back girl never seems 2 have any ans… https://t.co/rDTLGiNLFv
1369840275640643586,2021-03-11 02:39:06,@HorsrescueDavid @AZHouseGOP @JosephChaplik If you want to wear yours go for it.
1369836586615988224,2021-03-11 02:24:27,Same thing happened with several of my bills. You must be above the 🎯 sir. @JosephChaplik do not back down. https://t.co/vEKARNjqXs
1369644734466072578,2021-03-10 13:42:06,@christianllamar I hope you are correct about the filibuster.
1369620670292758539,2021-03-10 12:06:28,I received the language this session too late to make it happen. https://t.co/AncdYGJFfk
1369500247936790532,2021-03-10 04:07:57,State legislators in the USA: check out #defendtheguard at https://t.co/b3L2hL0qsW https://t.co/pIBWWR3Ww8
1369092065217318913,2021-03-09 01:05:59,Another reason we need to support #TermLimits on #Congress https://t.co/Jyca3KXcl4
1369068552330702849,2021-03-08 23:32:33,This is one of the scariest acts of federal overreach in my lifetime. I first read this bill more than two years ag… https://t.co/dlN2TMnZYp
1368723456263561219,2021-03-08 00:41:16,@christianllamar True investigative journalism died a long time ago.
1368645834770767872,2021-03-07 19:32:49,@SunDevil31673 I fully support this tweet 110%!
1368645736775094275,2021-03-07 19:32:26,"RT @SunDevil31673: @Bolick4AZ Voter integrity measures are, unequivocally, the most important priority, or everything else really is futile…"
1368642411975438336,2021-03-07 19:19:13,I also believe we as a state need 2 say no 2 fed govt telling us what 2 do for our municipal &amp; state with our taxpa… https://t.co/pCU7d7XtQ1
1368640800981094400,2021-03-07 19:12:49,In less than 8 weeks after the Nov election my office received over 57K emails pleading with me 2 “do something” 2… https://t.co/xNH8nlRsCA
1368596543196991495,2021-03-07 16:16:57,@laurenboebert @unscriptedmike The National Guard should not be used as a pawn by Biden. If Congress has not declar… https://t.co/u588BaiDMm
1368564870585610245,2021-03-07 14:11:06,"@DannyKrpata Not sure what they did not understand, but if they thought this administration would be #prolife they… https://t.co/30tlM2VvRX"
1368337535387066369,2021-03-06 23:07:45,@RyneBolick @ArizonaAFP @BoazWit
1367852886705664006,2021-03-05 15:01:56,So excited to see so many #schoolchoice families at the Capitol this week. 💓 https://t.co/EQ5nLqf8Pk
1367852241617440769,2021-03-05 14:59:22,@_jimrounds I believe we need to focus more on K-12 #stem curriculum to meet the metrics. I know firsthand how impo… https://t.co/vRfxs0NyZu
1367850239160324096,2021-03-05 14:51:25,Thank you for taking time out of your busy lives to come down to the Capitol to show your continued support for hom… https://t.co/uXu6ngb0RW
1367815602354618373,2021-03-05 12:33:47,@ChrisPCamacho Someone reached out to me afterwards and thought you might be looking for a cat filter.
1367667186752385026,2021-03-05 02:44:02,@AZBrianAnderson @nytimes @dougducey Could you please share the accompany article?
1367666627592921094,2021-03-05 02:41:48,@merissahamilton Happy birthday! 🥳
1367666583938592769,2021-03-05 02:41:38,"RT @merissahamilton: Tomorrow is my 🥳💕birthday💞🥳.

I have two requests.

1. Do something really great for yourself (something that doesn't…"
1367664859664420864,2021-03-05 02:34:47,@_jimrounds thank you for sharing your economic outlook and ROI projections. #goals
1367664543749582849,2021-03-05 02:33:31,I appreciated hearing your insights earlier today @ChrisPCamacho
1367661764574285824,2021-03-05 02:22:29,Great way to begin a Legislative day discussing the next industrial revolution &amp; the #neweconomy. Thank you for hos… https://t.co/P3hUI7JmgQ
1367514213321613314,2021-03-04 16:36:10,"Biden is using #bioterrorism on our own states.Did the CDC &amp; Fauci sign off on this maneuver? If so, they all need… https://t.co/KBM19NlHqG"
1367231056387006464,2021-03-03 21:51:00,@andrews07946277 @AZHouseGOP I agree. Our kids have enough anxiety without having to wear a mask all day in school.
1367220765955813378,2021-03-03 21:10:06,Thank you! Our kids need to have an in-person learning option available. I will not be voting in favor of an educat… https://t.co/qQifcpq2Tz
1366206673895890949,2021-03-01 02:00:28,This is the first photo we snapped of our puppy when he came home in April. #firstclass https://t.co/W0vXfIWQ55
1366190663486693378,2021-03-01 00:56:51,Happy birthday to this sweet 🐶 puppy!💓#ItalianGreyhound https://t.co/ecfyPcyGmj
1366123824727515139,2021-02-28 20:31:15,Please join us in signing this petition to oppose HR 1. We need voter integrity to ensure future elections are secu… https://t.co/Z7w54kytfW
1366023621605355526,2021-02-28 13:53:05,@christianllamar I love our amazing homeschooled kiddos. They R able 2 deep dives in topics they truly love because… https://t.co/peUTd8SToM
1365821095417311233,2021-02-28 00:28:19,I cannot wait for these amazing freedom fighters to take over the torch for freedom when they are ready.… https://t.co/1H9pX90rXc
1365775374286692352,2021-02-27 21:26:38,RT @RepThomasMassie: 🤦‍♂️ Two years to flatten the curve now? I’m sorry but one of Trump’s biggest mistakes was giving this joker a platfor…
1365680241587281920,2021-02-27 15:08:37,@Leo4AzHouse Look at you greenie. 😜
1365520669975273476,2021-02-27 04:34:32,@TobyOverdorf @AnthonySabatini @ACUConservative @CPAC Sorry I am missing CPAC &amp; the @ACUConservative awards for con… https://t.co/P78prf0C9J
1365467633471029251,2021-02-27 01:03:47,@stoolpresidente What a beautiful hound! From our three handsome greyhounds to this beauty! https://t.co/6smblYmoHH
1365347854953320448,2021-02-26 17:07:50,@merissahamilton I feel like this is purgatory at best.
1365347109206040579,2021-02-26 17:04:52,Thank you @RandPaul for affording us so much time earlier this AM to discuss common sense election reforms necessar… https://t.co/ddhZVChDUR
1365329768665681920,2021-02-26 15:55:58,Looking forward to chatting with @RandPaul this morning about election integrity issues and Census data. https://t.co/hph9Nnm0uf
1365109693207564289,2021-02-26 01:21:28,"RT @IBLeTruth: @Bolick4AZ Send your kids back to school.  Florida, Alabama and Mississippi did.  Shame on every state that didnt.  Fire you…"
1365087276556984326,2021-02-25 23:52:23,Parents: wake up! Stop letting the teacher unions control your children’s destiny. Free our grade school kids. Kids… https://t.co/85AnCg7dOt
1364799488691331072,2021-02-25 04:48:49,@ReadersLeadPD It is an honor to serve! 🙌🏻
1364770137077739525,2021-02-25 02:52:11,We are almost done with crossover week! We just ended tonight by proclaiming today #ClarenceThomas Day. 🇺🇸💓☺️ https://t.co/vpUgZHlZuz
1364756791700062210,2021-02-25 01:59:09,@RinoLivesMatter @AZBrianAnderson @ACLUaz You are very welcome! I voted yes on this same bill last session.
1364756679150112769,2021-02-25 01:58:42,RT @RinoLivesMatter: @AZBrianAnderson @ACLUaz @JudyForAZ @Bolick4AZ This is a victory for the presumption of innocence. Thank you @Bolick4A…
1364756563064332288,2021-02-25 01:58:15,"RT @AZBrianAnderson: .@ACLUaz ran $37,000+ in ads *for* Democrat @JudyForAZ and *against* Republican @Bolick4AZ.

Yet, in landslide 57-2 vo…"
1364753591278342144,2021-02-25 01:46:26,"RT @ecrown: @bkilmer2 @jasonrosepr Just as an example, approx 200 people in AZ pay about 10% of the income tax collected in AZ.  Their rate…"
1364413431122518017,2021-02-24 03:14:46,@SamThePol Yet the current POTUS wants to send these poorly managed cities more $ to bail them out. 🤯
1364386881039867907,2021-02-24 01:29:16,@AlexBerenson My own daughter has received less than one month of in-person learning this school year. Our kids are… https://t.co/SkiHGH2JBp
1364042668238458885,2021-02-23 02:41:29,"Today, my daughter returned to in-person learning at her district school. So far this school year she has attended… https://t.co/HitemAHL41"
1363558487855230980,2021-02-21 18:37:31,@asuyaliberty Great to see the next generation of activists stepping up to protect our freedoms. 🇺🇸🙌🏻☺️
1362895657665662976,2021-02-19 22:43:40,@MeWasAMarbach @christianllamar Flashback of my kids from January 2012. https://t.co/QrGxTkw6bU
1362887819283234816,2021-02-19 22:12:32,I was at original Arizona’s tea party rally in the spring of 2009 with my very young children. I still believe we h… https://t.co/Y0nNTPn5yE
1362777839427198980,2021-02-19 14:55:30,"@MeWasAMarbach @christianllamar I support parents over unions, do you? The beauty of #schoolchoice is there are edu… https://t.co/u9FtzaRvPW"
1362752568254898176,2021-02-19 13:15:05,@christianllamar @larryelder Democrats want to nationalize our elections and send anyone whose name is listed in a… https://t.co/h4lJTgNsbi
1362749134562762755,2021-02-19 13:01:26,The teachers unions continue 2 use our children as pawns. From blocking educational opportunities 4 kids 2 shaming… https://t.co/7tOvnqc3CD
1362229634994110472,2021-02-18 02:37:08,@AZBrianAnderson Here is a link to the news story: https://t.co/4Pg7wk3h7o
1362103895183355906,2021-02-17 18:17:29,"RT @AZBrianAnderson: Fun to turn on the TV last night and see @Bolick4AZ!

""Meg worked with State Rep. Shawnna Bolick drafting a bill to he…"
1362099746962219009,2021-02-17 18:01:00,Taking a horrific situation and finding a solution for others is what warms my heart the most! ☺️💓 https://t.co/zOb12zEPr3
1362045428854779905,2021-02-17 14:25:10,Thank you Megan Epstein for bringing this issue to our attention last summer. She is taking a horrific situation an… https://t.co/YDodzSjzAS
1362038691254857730,2021-02-17 13:58:24,@RyneBolick Who knew this State Senate would have two left feet.
1361677952019128328,2021-02-16 14:04:57,"Here is America’s Governor! Our school-aged kids needs to be offered an in-person option. Like AZ, FL has a plethor… https://t.co/ItgyITjToJ"
1361677166933540869,2021-02-16 14:01:49,"RT @GovRonDeSantis: Florida schools are open, and every parent has the right to send their kids to school for in-person instruction. Those…"
1361518751087161344,2021-02-16 03:32:20,RT @christianllamar: @MichelleUgenti Totally disagree. Shawnna’s bills address concerns of Trump voters &amp; would force AZ State legislature…
1361500392215834630,2021-02-16 02:19:23,@AZTroopers @JoelJohn4House @Barton4Az It was great to have an in-person meeting with members protecting us everyda… https://t.co/FnySpb4f3l
1361499647374618627,2021-02-16 02:16:26,@SamThePol I am a tough love parent. I never did what was easy but what was right. I hope my kids understand I will… https://t.co/V7wpgm5VA7
1360371995003691009,2021-02-12 23:35:32,@RyneBolick Save them all.
1359861552183083014,2021-02-11 13:47:13,@BroomheadShow @broomheadKTAR Yes!
1359485643772948487,2021-02-10 12:53:30,"RT @dcexaminer: Right now, only one individual in Arizona is vested with the power to certify electors — the secretary of state.

Arizona R…"
1359350883440467968,2021-02-10 03:58:00,@barrettmarson @Amanda_Rusing Oh DH was watching it earlier. 😜
1359347054166765572,2021-02-10 03:42:47,@Amanda_Rusing Tonight I am reading our bills for our criminal justice reform committee for tomorrow. I am not in t… https://t.co/9CqzKim7lX
1359318251516219395,2021-02-10 01:48:20,@gracekleinie @ASU @RyneBolick
1358908739613384704,2021-02-08 22:41:05,"I love when some people think how moving it from 1 to 90 is somehow less democratic. 🙄 Fortunately, I have facts on… https://t.co/dI4bKgdwfO"
1358904556692795392,2021-02-08 22:24:28,@johninphx @christianllamar @AZRed65 I am sure if I was a Democrat I could have gotten my voice heard much quicker… https://t.co/KilItRQ6hi
1358795930133143553,2021-02-08 15:12:49,The fight is on in the states. Where does your state stand? My constituents want me to push back against nationaliz… https://t.co/patAV4xo0Q
1358794039139528705,2021-02-08 15:05:18,@AZRed65 @johninphx Btw the fight is real for free speech as a conservative. Check out this op-Ed: https://t.co/XDsWQB84CJ
1358783232502681600,2021-02-08 14:22:22,"Great ad. I worked so many different jobs in college and graduate school. The side hustle is real, but I am thankfu… https://t.co/PQWLIVymVI"
1357780654017048576,2021-02-05 19:58:28,"@christianllamar Thanks, buddy! You rock! 💪🏻🇺🇸💓🥳"
1357767510628605952,2021-02-05 19:06:15,@RLCAZ Thank you my fellow freedom fighters. 🇺🇸
1357417198965280769,2021-02-04 19:54:14,@almaforarizona They are all in their office or house voting. Go to the video at the end or look it up on RTS but I… https://t.co/F3rkFboWaN
1357164514194542593,2021-02-04 03:10:09,@RyneBolick Same bill as last year. It is truly unfortunate we did not get this heard before the Senate chose to Sine Die in 2020.
1357148718693117953,2021-02-04 02:07:23,@stoolpresidente Ignore those tools. Stay focused: Portnoy for POTUS in 2024. I’ve been saying it for months.🇺🇸🗳
1357148336646549504,2021-02-04 02:05:52,RT @stoolpresidente: Press Release from Team Portnoy: https://t.co/IqwY9QqJmY
1356605777935360006,2021-02-02 14:09:56,RT @aznatyve: @Bolick4AZ @AZHouseGOP @SethLeibsohn I’m a constituent and I appreciate you!
1356605157006397440,2021-02-02 14:07:28,"@SallySanchez99 @SethLeibsohn Hopefully, you have read the bill &amp; listened to my on-air interview w/Seth Leibsohn d… https://t.co/ovcozo1tcM"
1356585881419747329,2021-02-02 12:50:52,"RT @RyneBolick: @AndyFibbs @Bolick4AZ No, this is a true story of my experiences.

There are good teachers and there are bad teachers. Teac…"
1356433913913110528,2021-02-02 02:47:01,RT @AZRed65: @erfleuncuffed CORRECTION: @Bolick4AZ wants to ensure powers do not go unchecked as they do today. Her bill definitely will pr…
1356433308842741760,2021-02-02 02:44:36,@RyneBolick That is correct. She thought Harry Potter was too challenging for you and instead she suggested you rea… https://t.co/ve2cOWuF03
1356432483001098240,2021-02-02 02:41:19,"RT @RyneBolick: If I remember correctly I talked about how I attended a reading summer camp at a district school, and the teacher pulled me…"
1356418698878226434,2021-02-02 01:46:33,The MSM likes flashy click bait headlines to draw in their anemic audience. Thank you to @SethLeibsohn for inviting… https://t.co/757xYlpi9T
1356401687083143171,2021-02-02 00:38:57,@AZChamber @GlennHamer @txbiz The AZ voters just passed the biggest tax in history and we lose Glenn to a state wit… https://t.co/Yr6YkrvX2Q
1355558645866524672,2021-01-30 16:49:00,RT @JamesTHarris: Dude... Are you a reporter or just one more thug in the mob!
1355550616055996420,2021-01-30 16:17:06,RT @AZTaxResearch: Good Bills HB2112 (truth in taxation transparency) &amp; HB2114 (filing extension tweak) from Ways &amp; Means Chair @Bolick4AZ…
1355550604853084160,2021-01-30 16:17:03,RT @RinoLivesMatter: Thank you @Bolick4AZ for moving these thru. Finding ways to improve the state tax code (and deadlines) is important wo…
1355550292511604737,2021-01-30 16:15:49,@lorihunnicutt @PaulTucson Crazy he included our college aged son in his tweet. https://t.co/4u3l1oH1cE
1355531439807164417,2021-01-30 15:00:54,@PaulTucson @RyneBolick Then why did you include my son in a now deleted tweet with the following hashtag? https://t.co/jntUOMOBlX
1355289607735181314,2021-01-29 22:59:57,@AZSenateGOP @FannKfann @votewarren @AZHouseGOP Our constituents continue to ask us every day to conduct a real aud… https://t.co/Px9EdiP8kO
1355288917205938176,2021-01-29 22:57:12,RT @AZSenateGOP: FOR IMMEDIATE RELEASE: Senate chooses its own qualified auditing firm to conduct forensic audit of Maricopa County electio…
1355280015139590144,2021-01-29 22:21:50,@BretRbrts I look forward to working with you! 🙌🏻
1354999682028560389,2021-01-29 03:47:53,The media doesn't want 2 tell you the truth about what the Left is trying to push on the entire country. If you wan… https://t.co/ORIknggmO0
1351346819578486785,2021-01-19 01:52:43,"@RLCAZ Civil society should be addressing societal ails needing uplifting, not the govt. I am proud to sponsor this… https://t.co/Rv1HjRopYV"
1351243753894277120,2021-01-18 19:03:10,@RyneBolick I would be one wealthy woman with all of the mispronunciations and spellings of my name over the past several decades.
1350505530242985985,2021-01-16 18:09:44,RT @RyneBolick: AZ’s HB2121 (sponsored by @Bolick4AZ) will prohibit public school districts from giving out these massive severance package…
1350465431148982272,2021-01-16 15:30:23,RT @RyneBolick: @JayBarbuto @Bolick4AZ Ideally there would be no districts and district wide school boards. Schools and teachers get more s…
1350082430699409409,2021-01-15 14:08:29,@GaunRichard @dougducey @phxchamber Agreed.
1349850496459132928,2021-01-14 22:46:52,@RepThomasMassie And our Arizona state Capitol has double-fencing around the people’s House with increased security… https://t.co/yQBXCqk5fe
1349850089921998848,2021-01-14 22:45:15,I stand ready to help @DougDucey “cut taxes to help small businesses and Arizonan families.” @phxchamber #2021legislativekickoff 🙌🏻💓🗽
1349130204975751170,2021-01-12 23:04:41,"@AZBrianAnderson @dougducey Lol. I think a law clerk set up a twitter handle for him, but he is wise not to spend any time on this platform."
1349007770067103748,2021-01-12 14:58:10,"Amen!Government schools have this notion they can dictate how, when &amp; where our kids can learn. Parents: it is 2021… https://t.co/fCKmYCxvyI"
1348793849435459584,2021-01-12 00:48:07,@jwtechnic @RLCAZ @dougducey I would love to eliminate it! I have been advised getting down to 0 creates a $4B hole.
1348757544273997824,2021-01-11 22:23:51,@markwkillian Thank you! 🙌🏻
1348696035024011266,2021-01-11 18:19:26,"There is a rumor going around that I am not in the building. Well, here I am! You are looking at the new Chairman f… https://t.co/1arNEjMRrI"
1348657562271457282,2021-01-11 15:46:34,@RyneBolick Another reason we should have #termlimits @USTermLimits
1348657423829987330,2021-01-11 15:46:01,RT @RyneBolick: Context: https://t.co/HTvSd5Ouwf
1348483210561212416,2021-01-11 04:13:45,RT @RyneBolick: In addition to death threats several attorneys/employees received animal carcasses left on their doorstep
1347939234645041154,2021-01-09 16:12:11,@RLCAZ @RyneBolick Looking forward to passing the torch for liberty on to the next generation to further our fight… https://t.co/XENkSFRdn2
1347699102125940738,2021-01-09 00:17:59,@RyneBolick @sandipanzer Each “comment” elicited from your original tweet comes from socialists who do not even liv… https://t.co/oUKfl2JcL1
1347698784784973824,2021-01-09 00:16:43,RT @RyneBolick: @sandipanzer What party am I?
1347337122399670272,2021-01-08 00:19:36,It is good to know a few good local reporters. Thank you for interviewing me a few weeks ago. I got re-elected to c… https://t.co/3l7zFWZuSu
1347303238735785984,2021-01-07 22:04:58,RT @SenatorBrakey: My plan is to focus today on the battles taking place in state legislatures across America — to end the emergency orders…
1345135381600079873,2021-01-01 22:30:41,@ASUCollegeGOP Good luck and stay safe. Here’s to victory in a few days. 🙌🏻🇺🇸💪🏻💓
1344679941019865091,2020-12-31 16:20:55,@BobbyPiton3 Thank you! Praying for safety for those who speak the truth. I will keep your family in my thoughts an… https://t.co/lVGJmSr2Tt
1344676731202854912,2020-12-31 16:08:10,"@beamingstar1 @BobbyPiton3 They are listed above. And then the Democrats sued my campaign, trying to block access to the ballot."
1344120101516165122,2020-12-30 03:16:19,@jeremiahcota I have no desire 2 get the Pfizer vaccine. I have enough food allergies that align with side effects… https://t.co/sNrOtDSj5u
1344117451672285185,2020-12-30 03:05:47,I 💓 Johnny Cash. He was an American icon that lives on.When I think of this song it makes me laugh.Can U imagine bu… https://t.co/w8FIdfC7Wn
1344116884698894336,2020-12-30 03:03:32,@msimpson32 I do not waste my time referring to government websites. We all know they were fudging covid #s early o… https://t.co/LJEFXhZCXN
1344116592553050113,2020-12-30 03:02:22,@hkfp Never forget this patriot.I traveled 2 Hong Kong &amp; China in 2018.I have no desire 2 ever return 2 China even… https://t.co/qFoS4DyXU1
1344116050342727680,2020-12-30 03:00:13,"RT @hkfp: On this day, a year ago, Wuhan doctor Li Wenliang tried to raise the alarm about a new coronavirus. Days later the local Public S…"
1344067752345014272,2020-12-29 23:48:18,The Left encouraged people 2 skip the 💉 since it was rushed through the FDA under DJT. 💉 was quickly distributed vi… https://t.co/jOPm6mGDNc
1343258083347165184,2020-12-27 18:10:58,@RyneBolick How dare you out your Dad’s favorite dog-friendly restaurant on his birthday. 😝
1343257753926520832,2020-12-27 18:09:39,RT @RyneBolick: Pretty confident that my dad chose his birthday restaurant based on whether or not he could bring the dog https://t.co/frpL…
1343257415941201920,2020-12-27 18:08:19,@RyneBolick Student fees have always been such a racket. There should be a huge pushback nowadays since so many of… https://t.co/PFhYV8mz9A
1341768817043640321,2020-12-23 15:33:09,Insane! Congress continues 2 pass bloated bills saying they saved the day creating another generation saddled w/eve… https://t.co/Op6DZdQcM4
1340800994137964544,2020-12-20 23:27:22,@RyneBolick @justinamash 💯 It does not matter if the legislation is 10 pages or 100 pages!
1337834328550559744,2020-12-12 18:58:54,@Saltlick11 @christianllamar @stoolpresidente Look up the Americans for Prosperity or Club for Growth scorecards. I… https://t.co/ZNEcUPUHd4
1337833744862834688,2020-12-12 18:56:35,"It is an absolute honor, my friend. 🙌🏻 https://t.co/wRAg0oXHLz"
